"filename" "count" "list"
"145" "DB2Dictionary.java" 119 "189, 215, 222, 265, 270, 299, 321, 338, 432, 496, 800, 809, 864, 887, 891, 969, 1004, 1067, 1115, 1118, 1139, 1209, 1258, 1283, 1605, 1623, 2019, 2038, 2052, 2070, 2112, 2117, 2120, 2135, 2186, 2194, 2197, 2296, 2373, 2456, 2551, 2556, 2565, 2663, 2723, 2815, 2819, 2873, 2883, 3057, 3141, 3210, 3221, 3258, 3311, 3326, 3388, 3398, 3459, 3472, 3490, 3493, 3636, 3672, 3778, 3806, 3834, 3877, 3890, 3892, 3947, 3959, 4029, 4129, 4203, 4230, 4292, 4306, 4314, 4410, 4481, 4501, 4538, 4575, 4645, 4647, 4660, 4710, 4732, 4733, 4792, 4835, 4865, 4893, 5014, 5031, 5050, 5061, 5093, 5101, 5155, 5217, 5240, 5368, 5427, 5441, 5472, 5541, 5558, 5559, 5588, 5644, 5663, 5833, 5849, 5893, 5925, 5989, 5990"
"146" "BatchingPreparedStatementManagerImpl.java" 18 "190, 429, 632, 1072, 1127, 1563, 2287, 2475, 2916, 3772, 4358, 4651, 5041, 5133, 5152, 5189, 5551, 5832"
"147" "SaveFieldManager.java" 6 "192, 1727, 4182, 5113, 5179, 5641"
"148" "SQLStoreQuery.java" 15 "194, 323, 2032, 2034, 2043, 2046, 2298, 2593, 3262, 4284, 4875, 4993, 5037, 5156, 5923"
"149" "TestClassHierarchyEnhancement.java" 1 "196"
"150" "TestMapCollectionToBlob.java" 1 "197"
"151" "DistributedJDBCStoreManager.java" 7 "200, 608, 1319, 2614, 2980, 3314, 3549"
"152" "JDBCStoreQuery.java" 43 "202, 349, 464, 761, 986, 996, 1092, 1472, 1571, 1876, 2005, 2022, 2041, 2576, 2670, 2764, 2828, 2917, 3001, 3025, 3293, 3392, 3638, 3780, 3829, 3970, 3972, 4127, 4210, 4270, 4321, 4565, 4712, 4870, 4941, 4965, 5096, 5417, 5432, 5646, 5654, 5703, 5739"
"153" "FieldMappingInfo.java" 9 "206, 1045, 1826, 2401, 2570, 2890, 4342, 4486, 4630"
"154" "ValueMappingInfo.java" 2 "207, 4488"
"155" "ClassMapping.java" 14 "212, 424, 807, 943, 2268, 2816, 2893, 3032, 4413, 4563, 5406, 5501, 5651, 5816"
"156" "TestUnwrap.java" 3 "214, 2647, 5791"
"157" "AbstractDB2Dictionary.java" 12 "215, 1118, 1209, 2019, 2070, 3210, 3398, 3672, 4538, 5558, 5925, 5989"
"158" "PersistenceMetaDataDefaults.java" 27 "221, 331, 357, 583, 600, 721, 1712, 1869, 2015, 2164, 2226, 2684, 2845, 3053, 3055, 3115, 3278, 3491, 3605, 3854, 4353, 4476, 4700, 4731, 4806, 5276, 5966"
"159" "SelectImpl.java" 48 "223, 339, 382, 395, 956, 1000, 1089, 1505, 1606, 1835, 1862, 1877, 1881, 1949, 2044, 2151, 2472, 2486, 2495, 2656, 2854, 2881, 3030, 3184, 3334, 3368, 3413, 3425, 3455, 3543, 3787, 3827, 3963, 4111, 4166, 4717, 4873, 4933, 5049, 5090, 5176, 5415, 5650, 5652, 5674, 5720, 5940, 5962"
"160" "StoreCollectionFieldStrategy.java" 16 "225, 359, 396, 795, 1018, 1615, 2274, 3066, 3130, 3295, 3995, 4644, 4659, 5248, 5462, 5691"
"161" "Embed_ToOne.java" 1 "226"
"162" "TestEmbeddable.java" 25 "227, 460, 471, 757, 898, 1019, 1920, 2024, 2134, 2488, 2489, 2755, 2780, 2947, 3191, 3268, 3428, 3514, 3531, 4052, 4276, 4420, 4899, 5184, 5533"
"163" "TestNonstandardMappingAnnotations.java" 4 "228, 301, 815, 2354"
"164" "InheritanceComparator.java" 9 "230, 511, 1079, 1657, 1663, 2364, 2365, 2878, 2879"
"165" "PersistenceTestCase.java" 12 "231, 1252, 2722, 2961, 3442, 3482, 3727, 3886, 4155, 4607, 4667, 5666"
"166" "TemporaryClassLoader.java" 6 "233, 816, 1805, 2334, 4089, 5635"
"167" "Count.java" 3 "234, 3870, 4786"
"168" "Distinct.java" 7 "235, 578, 2228, 3871, 4479, 5402, 5733"
"169" "PCPath.java" 45 "236, 354, 654, 770, 792, 853, 933, 935, 978, 998, 1281, 1577, 1584, 1619, 1817, 1861, 1880, 1885, 1888, 1997, 2539, 2545, 2581, 2738, 2807, 3269, 3330, 3464, 3589, 3750, 3872, 3909, 4000, 4213, 4256, 4637, 4640, 4780, 4871, 5083, 5229, 5291, 5347, 5434, 5751"
"170" "SelectConstructor.java" 12 "237, 999, 1578, 2008, 3873, 4214, 4527, 4890, 4989, 5348, 5435, 5939"
"171" "UnaryOp.java" 11 "238, 904, 2672, 2919, 3320, 3395, 3874, 4879, 5118, 5734, 5999"
"172" "BreadthFirstWalk.java" 1 "239"
"173" "DepthFirstAnalysis.java" 6 "240, 1458, 1461, 4819, 5980, 5982"
"174" "Edge.java" 4 "241, 1459, 4820, 5981"
"175" "Graph.java" 4 "139, 242, 1460, 3803"
"176" "GraphVisitor.java" 1 "243"
"177" "BCVisitor.java" 1 "244"
"178" "DecoratingDataSource.java" 3 "245, 1558, 1771"
"179" "DelegatingCallableStatement.java" 3 "246, 2609, 3407"
"180" "DelegatingConnection.java" 1 "247"
"181" "DelegatingPreparedStatement.java" 1 "248"
"182" "OpenJPAStateManager.java" 8 "251, 1106, 1724, 2511, 2949, 3614, 5110, 5801"
"183" "PNewProvisionalState.java" 4 "252, 1108, 3224, 4508"
"184" "OpenJPAPersistenceUtil.java" 3 "254, 1546, 2450"
"185" "ResultSetResult.java" 6 "255, 974, 2188, 2635, 4275, 4884"
"186" "DataCacheStoreManager.java" 43 "257, 662, 901, 964, 1011, 1044, 1047, 1086, 1096, 1277, 1388, 1518, 1538, 1551, 1599, 1635, 1878, 2080, 2126, 2357, 2470, 2649, 2811, 3037, 3176, 3179, 3347, 3935, 3949, 4030, 4040, 4058, 4060, 4326, 4364, 4593, 4618, 4751, 5380, 5519, 5723, 5797, 5932"
"187" "Filters.java" 11 "262, 523, 683, 714, 1234, 1656, 2161, 4768, 5077, 5092, 5326"
"188" "AnnotationPersistenceXMLMetaDataParser.java" 16 "264, 325, 745, 1094, 1304, 1543, 1976, 2094, 2326, 2474, 2843, 3622, 3686, 3847, 4426, 5151"
"189" "TestIsolationLevelOverride.java" 10 "271, 1284, 2113, 2875, 4246, 4412, 5094, 5166, 5241, 5543"
"190" "TestSelectForUpdateOverride.java" 10 "272, 734, 1285, 2114, 2876, 4247, 5095, 5167, 5242, 5544"
"191" "TestSetParameter.java" 2 "277, 539"
"192" "TestSpecCompatibilityOptions.java" 15 "279, 638, 813, 1350, 1871, 2420, 2439, 2680, 2915, 3119, 3280, 3856, 4264, 4616, 4794"
"193" "InformixDictionary.java" 22 "281, 433, 768, 790, 2054, 2181, 2572, 2633, 2749, 2751, 2760, 2802, 2817, 3170, 4020, 4467, 4608, 4633, 5403, 5461, 5851, 5895"
"194" "TestPessimisticLocks.java" 19 "282, 778, 791, 889, 1177, 1438, 1456, 2137, 2156, 2659, 3136, 3960, 4039, 4281, 4661, 4687, 5412, 5481, 5715"
"195" "EmbedValueHandler.java" 9 "286, 466, 1190, 1474, 2568, 2677, 2877, 2968, 5697"
"196" "HandlerFieldStrategy.java" 3 "287, 414, 3893"
"197" "MaxEmbeddedBlobFieldStrategy.java" 4 "289, 3954, 4971, 5124"
"198" "MaxEmbeddedByteArrayFieldStrategy.java" 4 "290, 3955, 4972, 5125"
"199" "MaxEmbeddedCharArrayFieldStrategy.java" 2 "291, 4973"
"200" "MaxEmbeddedClobFieldStrategy.java" 4 "292, 3956, 4974, 5126"
"201" "SchemaTool.java" 22 "302, 316, 483, 487, 501, 742, 874, 1134, 1299, 1351, 1417, 1425, 2259, 2376, 2590, 2856, 3080, 3802, 3864, 4490, 4708, 5430"
"202" "OpenJPAId.java" 2 "306, 3033"
"203" "QueryLanguages.java" 6 "309, 531, 1243, 4025, 4431, 5773"
"204" "RowImpl.java" 8 "312, 1187, 2102, 3146, 4164, 4383, 4983, 5129"
"205" "DetachedStateManager.java" 16 "318, 674, 1102, 1149, 1647, 1719, 2506, 2792, 3611, 4176, 4576, 4767, 5105, 5171, 5335, 5488"
"206" "JPAProperties.java" 5 "320, 1176, 2104, 3739, 4184"
"207" "JDBCFetchPlanImpl.java" 7 "326, 623, 1527, 2004, 2517, 4427, 4587"
"208" "MappingTag.java" 2 "327, 1475"
"209" "MetaDataTag.java" 1 "328"
"210" "PersistenceMappingFactory.java" 2 "330, 2392"
"211" "PersistenceMetaDataFactory.java" 13 "332, 554, 584, 1080, 1981, 2329, 2393, 2846, 3645, 3848, 4354, 4785, 4930"
"212" "PersistenceStrategy.java" 1 "333"
"213" "TestTemporalTypeQueryParameterBinding.java" 1 "335"
"214" "SchemaGenerator.java" 16 "337, 912, 1133, 1255, 1358, 2258, 2669, 2925, 2965, 3479, 3574, 4296, 4666, 4837, 5205, 5469"
"215" "PersistenceProviderImpl.java" 21 "342, 896, 1367, 1732, 2096, 2526, 2683, 2756, 3040, 3218, 3463, 3532, 3595, 3816, 4021, 4186, 4681, 4692, 4791, 4908, 5208"
"216" "sql-error-state-codes.xml" 17 "345, 397, 435, 749, 984, 1015, 1191, 2549, 3298, 3666, 3722, 3977, 4329, 4450, 4878, 5225, 5845"
"217" "ImplHelper.java" 12 "353, 930, 1621, 2509, 2983, 2992, 3553, 3859, 4178, 4393, 4605, 5694"
"218" "TestSharedMappedSuperclassIdValue.java" 2 "360, 1168"
"219" "AnnotationProcessor6.java" 27 "362, 474, 542, 885, 1040, 1300, 2017, 2185, 2340, 2894, 2921, 3249, 3441, 3487, 3556, 4018, 4054, 4170, 4248, 4288, 4724, 4763, 5161, 5474, 5554, 5662, 5790"
"220" "TestUpdateWithSubSelect.java" 1 "365"
"221" "AbstractQueryCache.java" 8 "366, 771, 1144, 1192, 1821, 2229, 3682, 5936"
"222" "TestQueryTimestampEviction.java" 4 "367, 3913, 5759, 5842"
"223" "TestBasicFieldNullity.java" 4 "371, 910, 1387, 5636"
"224" "TestFetchGroups.java" 1 "374"
"225" "AbstractCFMetaDataFactory.java" 30 "375, 453, 513, 553, 779, 1142, 1164, 1224, 1323, 1940, 1961, 2168, 2386, 2632, 2658, 2681, 3405, 3681, 3712, 3965, 4147, 4189, 4515, 4600, 4734, 5033, 5188, 5563, 5770, 5943"
"226" "DerbyDictionary.java" 18 "379, 1117, 1120, 1180, 1194, 2040, 2122, 2145, 2567, 2743, 3143, 3474, 3903, 3998, 4294, 4439, 4800, 5058"
"227" "Select.java" 6 "365, 381, 2140, 3029, 3367, 5938"
"228" "TestDefaultInheritanceStrategy.java" 3 "383, 2193, 5043"
"229" "Demo.java" 1 "385"
"230" "EntityDataModel.java" 1 "386"
"231" "EntityTypeView.java" 1 "387"
"232" "ErrorDialog.java" 1 "388"
"233" "MetamodelHelper.java" 2 "389, 3348"
"234" "MetamodelView.java" 1 "390"
"235" "PropertyHelper.java" 1 "391"
"236" "QueryParameterBinder.java" 1 "392"
"237" "Randomizer.java" 1 "393"
"238" "ClassMappingInfo.java" 15 "401, 1463, 1824, 2399, 2454, 2561, 2797, 2847, 2889, 3896, 3991, 4233, 4448, 4629, 5162"
"239" "MappingInfo.java" 55 "206, 207, 401, 402, 440, 504, 756, 1045, 1463, 1492, 1824, 1826, 1827, 1873, 2399, 2401, 2402, 2421, 2454, 2525, 2561, 2570, 2578, 2595, 2713, 2777, 2778, 2797, 2798, 2824, 2825, 2847, 2848, 2889, 2890, 2892, 3322, 3705, 3896, 3991, 4233, 4234, 4342, 4448, 4474, 4486, 4488, 4629, 4630, 4631, 5055, 5162, 5391, 5689, 5817"
"240" "Unique.java" 20 "403, 574, 902, 1831, 1887, 2012, 2243, 2366, 2690, 2783, 2799, 2833, 2849, 3035, 3147, 3306, 3332, 4004, 4774, 4831"
"241" "UniqueA.java" 6 "404, 2691, 3307, 4438, 4832, 5679"
"242" "AbstractPCData.java" 9 "409, 657, 1288, 1390, 1630, 3237, 3260, 4693, 5292"
"243" "TestXMLCustomerOrder.postgres" 1 "412"
"244" "OpenJPAVersion.java" 9 "415, 527, 1239, 1512, 2492, 2929, 3867, 4097, 4269"
"245" "orm.xml" 12 "37, 416, 572, 723, 724, 2379, 3304, 3434, 4197, 4828, 5306, 5373"
"246" "Security.java" 1 "417"
"247" "Security1.java" 1 "418"
"248" "TestXMLPersistenceMetaDataParser.java" 1 "419"
"249" "ObjectValue.java" 6 "422, 633, 1364, 3695, 4081, 5317"
"250" "OpenJPAPersistence.java" 4 "425, 625, 5338, 5475"
"251" "InValueDiscriminatorStrategy.java" 4 "426, 1467, 3800, 4332"
"252" "TestNoForeignKeyViolation.java" 1 "427"
"253" "ref_guide_dbsetup.xml" 15 "431, 437, 856, 893, 2644, 2661, 2686, 3440, 3563, 3916, 3919, 3958, 4057, 5678, 5872"
"254" "TestPersistenceUtil.java" 1 "436"
"255" "ref_guide_mapping.xml" 2 "438, 1933"
"256" "supported_databases.xml" 9 "439, 628, 1246, 1585, 1934, 2689, 5623, 5718, 5892"
"257" "TestPUDefaultCascadePersist.java" 3 "443, 1166, 5955"
"258" "JPQL.jjt" 3 "444, 2866, 4131"
"259" "PostgresDictionary.java" 24 "445, 769, 1254, 1600, 1987, 2021, 2042, 2067, 2118, 2276, 2461, 2582, 2623, 3299, 3324, 3465, 3498, 4548, 5128, 5214, 5266, 5310, 5492, 5961"
"260" "TestNativeSeqGenerator.java" 3 "446, 1601, 3169"
"261" "BatchingConstraintUpdateManager.java" 4 "449, 3771, 5549, 5863"
"262" "BatchingOperationOrderUpdateManager.java" 4 "450, 4684, 5550, 5864"
"263" "TestProxyManager.java" 6 "452, 2832, 3433, 4377, 4757, 5364"
"264" "TestMultipleSchemaNames.java" 10 "456, 776, 882, 2088, 2206, 3168, 3899, 4417, 4497, 5032"
"265" "MetaDataRepository.java" 52 "463, 536, 565, 1024, 1043, 1061, 1236, 1359, 1360, 1495, 1499, 1739, 1843, 1979, 2074, 2223, 2748, 2752, 2869, 3016, 3017, 3132, 3205, 3289, 3329, 3694, 3747, 3857, 3974, 4242, 4352, 4599, 4625, 4641, 4691, 4764, 4782, 4814, 4822, 4842, 5019, 5064, 5098, 5265, 5337, 5384, 5436, 5665, 5730, 5768, 5879, 5974"
"266" "Value.java" 44 "360, 422, 473, 477, 631, 633, 659, 660, 697, 700, 977, 1168, 1216, 1364, 1632, 1633, 1672, 1675, 1748, 1911, 2299, 2484, 2741, 3206, 3585, 3695, 3804, 4037, 4073, 4081, 4663, 4957, 4963, 4968, 4969, 4994, 5141, 5317, 5318, 5350, 5425, 5825, 5871, 5874"
"267" "SourceAnnotationHandler.java" 11 "476, 886, 1301, 2018, 2341, 2922, 3488, 3557, 4019, 4056, 5556"
"268" "QueryCompilationCacheValue.java" 1 "477"
"269" "TestNoSchemaManualDelimId.java" 7 "479, 1890, 4150, 4297, 4442, 4544, 5534"
"270" "TestNoSchemaManualDelimIdSeqGen.java" 5 "480, 1891, 4298, 4443, 5535"
"271" "TestNoSchemaManualDelimitedJoinAnnotations.java" 5 "481, 1893, 4299, 4445, 5537"
"272" "Column.java" 18 "482, 485, 498, 2562, 2727, 3021, 3140, 3743, 4201, 4238, 4303, 4437, 4707, 4958, 5089, 5389, 5777, 5929"
"273" "SchemaGroup.java" 9 "486, 500, 729, 2375, 2589, 2855, 3230, 3480, 4489"
"274" "ReplicatedChild.java" 1 "490"
"275" "ReplicatedParent.java" 1 "491"
"276" "TestReplication.java" 1 "492"
"277" "LocalConstraint.java" 6 "499, 571, 2205, 2782, 3145, 4773"
"278" "ReplicationPolicy.java" 5 "508, 929, 1070, 3552, 4392"
"279" "AutoIncrementEntity.java" 1 "509"
"280" "TestAutoIncrement.java" 2 "510, 5268"
"281" "AbstractMetaDataDefaults.java" 10 "514, 1225, 1886, 2014, 2158, 2215, 3052, 4699, 4803, 4808"
"282" "AbstractStoreBrokerFactory.java" 3 "515, 1226, 4602"
"283" "ApplicationIdTool.java" 14 "516, 1145, 1227, 1988, 2169, 2217, 2706, 3072, 3687, 3940, 4735, 5211, 5565, 5907"
"284" "BeanLifecycleCallbacks.java" 9 "517, 1184, 1228, 2170, 4736, 4810, 5020, 5566, 5794"
"285" "DynamicStorageGenerator.java" 7 "521, 678, 1232, 1651, 2171, 4737, 5572"
"286" "MethodLifecycleCallbacks.java" 15 "525, 566, 1237, 1379, 1820, 2172, 2548, 3451, 3458, 4478, 4738, 4815, 5022, 5577, 5799"
"287" "ObjectIdStateManager.java" 13 "526, 690, 1105, 1238, 1665, 1722, 2162, 2224, 2510, 3613, 4179, 5108, 5490"
"288" "PCEnhancerAgent.java" 9 "529, 1241, 2174, 2544, 3203, 4143, 4740, 5387, 5579"
"289" "ResultPacker.java" 8 "532, 699, 1244, 1428, 1674, 2166, 4931, 5185"
"290" "Compatibility.java" 18 "543, 589, 762, 1078, 1603, 2408, 3111, 3273, 3849, 3973, 4240, 4334, 4344, 5273, 5397, 5783, 5796, 5942"
"291" "TestJPQLSubquery.java" 11 "545, 739, 2130, 2820, 3809, 4503, 4682, 5251, 5304, 5749, 5954"
"292" "CriteriaQueryImpl.java" 18 "548, 716, 737, 865, 939, 1510, 1896, 2127, 2708, 3194, 3539, 3669, 3931, 4047, 4266, 4301, 5250, 5400"
"293" "AutomaticManagedRuntime.java" 7 "549, 1291, 3088, 3255, 4754, 5302, 5914"
"294" "WASManagedRuntime.java" 5 "550, 1077, 2812, 3312, 3561"
"295" "EntityEmployee.java" 1 "551"
"296" "EntityPerson.java" 1 "552"
"297" "TestBulkJPQLAndDataCache.java" 1 "555"
"298" "AttachStrategy.java" 46 "556, 557, 587, 658, 673, 705, 915, 1028, 1099, 1101, 1111, 1179, 1342, 1381, 1631, 1646, 1680, 1689, 1718, 1837, 1948, 2245, 2289, 2433, 2933, 2935, 3087, 3091, 3372, 3592, 3608, 3610, 3618, 3832, 3883, 3917, 4009, 4175, 4577, 4686, 4766, 5008, 5104, 5370, 5782, 5789"
"299" "VersionAttachStrategy.java" 18 "557, 587, 705, 1111, 1342, 1381, 1680, 1837, 2289, 2433, 2935, 3087, 3091, 3618, 3917, 4577, 5008, 5370"
"300" "TestClearableScheduler.java" 3 "562, 825, 2674"
"301" "InheritanceOrderedMetaDataList.java" 2 "564, 4821"
"302" "TestMultiEmEntityListeners.java" 1 "568"
"303" "TestValidationMode.java" 3 "569, 2252, 4191"
"304" "CacheMarshallerImpl.java" 1 "570"
"305" "EmbedXml.java" 1 "573"
"306" "FieldMapping.java" 22 "575, 644, 985, 1370, 1374, 1569, 1825, 2400, 2524, 2569, 2618, 2763, 2770, 2908, 3000, 3376, 3732, 3961, 4153, 4634, 5191, 5698"
"307" "TestTablePerClassInheritanceWithAbstractRoot.java" 2 "577, 4464"
"308" "DataCacheManagerImpl.java" 5 "579, 1444, 3450, 3484, 3675"
"309" "BUILDING.txt" 1 "580"
"310" "TestEntityManagerMerge.java" 1 "586"
"311" "TestJDBCEscapeDate.java" 5 "591, 1167, 2191, 4005, 4578"
"312" "TestException.java" 6 "592, 750, 1620, 4628, 4760, 4845"
"313" "ConstraintUpdateManager.java" 9 "449, 593, 2016, 2907, 3771, 4818, 5443, 5549, 5863"
"314" "Department.java" 1 "594"
"315" "Department_.java" 2 "595, 2308"
"316" "Employee.java" 10 "551, 596, 1326, 1464, 2630, 2835, 3752, 4798, 4838, 5444"
"317" "Employee_.java" 2 "597, 2309"
"318" "TestJoinFetchWithQueryDataCache.java" 1 "598"
"319" "SimpleDriverDataSource.java" 14 "599, 993, 1740, 2452, 2591, 2625, 2872, 3457, 3934, 4356, 4557, 5146, 5540, 5880"
"320" "TestExplicitAccess.java" 2 "601, 5967"
"321" "DistributedTemplate.java" 3 "602, 1408, 2617"
"322" "DistributedBroker.java" 1 "603"
"323" "DistributedConfiguration.java" 10 "605, 924, 1316, 1400, 2694, 2976, 3012, 3547, 3840, 4387"
"324" "DistributedJDBCBrokerFactory.java" 4 "606, 1317, 1403, 2978"
"325" "DistributedJDBCConfigurationImpl.java" 22 "607, 925, 1270, 1318, 1404, 2530, 2613, 2695, 2979, 3013, 3313, 3548, 3582, 3660, 3842, 4036, 4388, 4422, 4551, 4851, 5424, 5823"
"326" "TestBasic.java" 15 "610, 1071, 1273, 1537, 1613, 2441, 2734, 3015, 3663, 4554, 4853, 5159, 5634, 5826, 5904"
"327" "TestConfiguration.java" 3 "611, 3664, 4854"
"328" "TestXmlOverrideEntity.java" 2 "612, 1220"
"329" "Expressions.java" 29 "118, 613, 695, 958, 962, 988, 1347, 1361, 1398, 1670, 2267, 2381, 2480, 2862, 2895, 3725, 3758, 3769, 3826, 4171, 4689, 4729, 5182, 5238, 5421, 5476, 5741, 5804, 5959"
"330" "DelegatingJDBCFetchConfiguration.java" 6 "614, 1331, 1845, 1992, 3290, 4955"
"331" "JDBCFetchConfiguration.java" 12 "614, 615, 1331, 1335, 1845, 1846, 1992, 1993, 2765, 3290, 3291, 4955"
"332" "JDBCFetchConfigurationImpl.java" 8 "616, 1336, 1847, 1994, 2766, 3292, 3397, 4962"
"333" "PagingResultObjectProvider.java" 4 "618, 1339, 2280, 4980"
"334" "AnnotationBuilder.java" 4 "620, 1517, 1941, 2388"
"335" "JPAFacadeHelper.java" 9 "624, 1314, 1353, 1528, 1918, 1919, 3272, 4886, 5351"
"336" "SchemaFactory.java" 8 "629, 876, 1491, 2256, 3082, 3173, 3475, 5139"
"337" "BrokerFactoryValue.java" 3 "631, 660, 1633"
"338" "ForeignKey.java" 8 "635, 1303, 2257, 2642, 2712, 3144, 3801, 5506"
"339" "RelationFieldStrategy.java" 46 "637, 647, 650, 812, 1170, 1196, 1375, 1435, 1483, 1684, 1818, 2119, 2356, 2419, 2444, 2540, 2585, 2714, 2758, 2858, 2910, 2914, 3117, 3166, 3190, 3207, 3294, 3366, 3466, 3504, 3641, 3737, 3785, 3822, 3962, 4008, 4382, 4793, 5080, 5170, 5361, 5456, 5502, 5699, 5754, 5909"
"340" "AbstractUpdateManager.java" 9 "641, 878, 2560, 2728, 2906, 4505, 4569, 4866, 5701"
"341" "PreparedStatementManagerImpl.java" 34 "190, 429, 632, 642, 748, 937, 1072, 1127, 1563, 2287, 2475, 2518, 2583, 2685, 2909, 2916, 2986, 3183, 3772, 3889, 3911, 4154, 4358, 4570, 4651, 4872, 5041, 5133, 5152, 5189, 5551, 5704, 5832, 5928"
"342" "AbstractVersionStrategy.java" 4 "643, 1368, 2768, 2998"
"343" "Version.java" 23 "187, 415, 527, 645, 948, 1239, 1371, 1512, 1925, 1983, 2492, 2771, 2929, 2997, 3006, 3125, 3204, 3867, 4097, 4269, 4649, 4897, 5006"
"344" "VersionStrategy.java" 41 "643, 646, 860, 947, 949, 1355, 1368, 1369, 1372, 1434, 1509, 2284, 2285, 2286, 2490, 2547, 2563, 2768, 2769, 2772, 2776, 2823, 2859, 2998, 3002, 3004, 3005, 3007, 3123, 3254, 3742, 4498, 4499, 4537, 4638, 4639, 4846, 4848, 4849, 4997, 5484"
"345" "EntityManagerFactoryImpl.java" 9 "649, 1383, 1521, 1910, 2300, 3517, 4582, 5658, 5722"
"346" "Join.java" 5 "653, 1572, 1858, 2860, 3902"
"347" "SubQ.java" 8 "655, 1001, 1579, 1863, 2481, 2739, 4215, 5356"
"348" "AbstractExpressionBuilder.java" 14 "656, 1143, 1629, 1687, 1854, 2264, 2476, 3325, 4394, 4909, 5352, 5378, 5793, 5973"
"349" "AutoDetachValue.java" 5 "659, 1632, 1748, 2299, 3804"
"350" "CodeGenerator.java" 4 "661, 1634, 2391, 5253"
"351" "DelegatingBroker.java" 13 "663, 1097, 1519, 1636, 2026, 2154, 2791, 2938, 3994, 4061, 4099, 4494, 4861"
"352" "DelegatingBrokerFactory.java" 3 "664, 1637, 5848"
"353" "DelegatingDataCache.java" 3 "665, 1278, 1638"
"354" "DelegatingExtent.java" 2 "666, 1639"
"355" "DelegatingQueryCache.java" 2 "670, 1643"
"356" "DelegatingResultList.java" 3 "671, 1644, 4100"
"357" "DelegatingSeq.java" 2 "672, 1645"
"358" "DetachedStateAttachStrategy.java" 9 "673, 1101, 1646, 1689, 1718, 3610, 4175, 4686, 5104"
"359" "DetachOptions.java" 2 "676, 1649"
"360" "DynamicStorage.java" 2 "677, 1650"
"361" "ExpressionFactory.java" 37 "679, 684, 1217, 1570, 1652, 1658, 1883, 1995, 2003, 2574, 2602, 2803, 2923, 3024, 3063, 3356, 3745, 3969, 4102, 4104, 4105, 4209, 4512, 4524, 4564, 4635, 4664, 4961, 5329, 5330, 5346, 5431, 5458, 5459, 5738, 5834, 5857"
"362" "ExpressionParser.java" 2 "680, 1653"
"363" "ExtentImpl.java" 7 "681, 1523, 1654, 2000, 3818, 4584, 5482"
"364" "InMemoryExpressionFactory.java" 5 "684, 1658, 4104, 5330, 5459"
"365" "JPQLParser.java" 2 "686, 1660"
"366" "LifecycleEventManager.java" 9 "687, 1247, 1661, 1721, 2852, 3201, 3217, 5107, 5256"
"367" "Literal.java" 2 "688, 1662"
"368" "MethodStoreQuery.java" 2 "689, 1664"
"369" "OrderingMergedResultObjectProvider.java" 2 "691, 1666"
"370" "Parameter.java" 7 "277, 539, 692, 1667, 1966, 4108, 4719"
"371" "PCDataGenerator.java" 11 "693, 1130, 1158, 1668, 1904, 2396, 3148, 5470, 5812, 5876, 5883"
"372" "PCDataImpl.java" 13 "694, 1148, 1340, 1669, 2355, 2431, 2553, 3149, 3649, 3763, 3839, 4802, 5362"
"373" "QueryExpressions.java" 18 "695, 988, 1347, 1398, 1670, 2267, 2480, 2862, 3725, 3769, 3826, 4689, 5182, 5238, 5421, 5741, 5804, 5959"
"374" "RemoteCommitProviderValue.java" 2 "697, 1672"
"375" "Resolver.java" 3 "698, 1248, 1673"
"376" "SeqValue.java" 3 "700, 1675, 4963"
"377" "SimpleNode.java" 2 "701, 1676"
"378" "StringContains.java" 4 "702, 1677, 4525, 4966"
"379" "TransactionEventManager.java" 2 "703, 1678"
"380" "Val.java" 16 "704, 1566, 1679, 2011, 2483, 2736, 2740, 2920, 3396, 4206, 4529, 4937, 4947, 4999, 5344, 5349"
"381" "WildcardMatch.java" 4 "706, 1681, 4526, 4967"
"382" "AnnotationPersistenceMappingSerializer.java" 4 "710, 1942, 2389, 2398"
"383" "CriteriaExpressionBuilder.java" 12 "715, 736, 938, 1895, 2405, 3193, 3538, 3930, 4265, 5376, 5399, 5835"
"384" "Car2.java" 2 "722, 3226"
"385" "delimited-identifiers-joins-orm.xml" 1 "723"
"386" "delimited-identifiers-seq-gen-xml-orm.xml" 1 "724"
"387" "EntityA.java" 4 "725, 3227, 3986, 4609"
"388" "EntityH.java" 3 "726, 3229, 4646"
"389" "EntityI.java" 1 "727"
"390" "EntityI2.java" 1 "728"
"391" "TestDelimIdResultSetAnnotations.java" 2 "730, 3231"
"392" "TestXmlDelimitedJoinAnnotation.java" 1 "731"
"393" "TestStringCriteria.java" 2 "732, 5483"
"394" "IdentifierRule.java" 1 "746"
"395" "TestEmbeddedEnumSqlGeneration.java" 1 "747"
"396" "TestConstraints.java" 5 "753, 3241, 3264, 4050, 5134"
"397" "DiscriminatorMappingInfo.java" 5 "756, 3705, 5055, 5689, 5817"
"398" "Dog1.java" 2 "772, 2200"
"399" "Dog2.java" 2 "773, 2201"
"400" "DogTable.java" 2 "774, 2203"
"401" "DogTable2.java" 2 "775, 2204"
"402" "SimpleRegex.java" 2 "782, 1800"
"403" "HandlerCollectionTableFieldStrategy.java" 6 "785, 2779, 3196, 3492, 3733, 4435"
"404" "TestTableGeneratorMultithreadedInitialization.java" 1 "786"
"405" "QueryResultMapping.java" 4 "788, 2128, 3003, 3985"
"406" "TestGate.java" 2 "789, 5769"
