before_file_path change CE-Avg CE-Left CE-Right CE-Diff
/home/ashley/reuse/Git_Scripts/Repos/atmosphere_buggy/1/b/AtmosphereServlet.java -8.174467832884092 -0.9866182344902759 -8.174467832884092 -0.5610216874167666 -7.613446145467326
/home/ashley/reuse/Git_Scripts/Repos/atmosphere_buggy/2/b/DefaultWebSocketProcessor.java -7.06930228481211 -5.36413001190345 -7.06930228481211 -11.119303647980892 4.050001363168782
/home/ashley/reuse/Git_Scripts/Repos/atmosphere_buggy/3/b/BroadcasterConfig.java -7.350642563048102 -5.6744162391905 -7.350642563048102 -12.431840549694023 5.081197986645921
/home/ashley/reuse/Git_Scripts/Repos/atmosphere_buggy/3/b/AtmosphereServlet.java -8.17446783288409 -0.9875543049214809 -8.17446783288409 -0.5616271065039069 -7.612840726380184
/home/ashley/reuse/Git_Scripts/Repos/atmosphere_buggy/7/b/AbstractBroadcasterCache.java -7.053463809210314 -4.4189697447965655 -7.053463809210314 -5.915565267339846 -1.1378985418704675
/home/ashley/reuse/Git_Scripts/Repos/atmosphere_buggy/7/b/SessionBroadcasterCache.java -8.683145729283515 -4.423050103388385 -8.683145729283515 -4.507643957824775 -4.17550177145874
/home/ashley/reuse/Git_Scripts/Repos/atmosphere_buggy/7/b/DefaultBroadcaster.java -6.962215255551949 -4.720238679617922 -6.962215255551949 -7.328281814745695 0.3660665591937464
/home/ashley/reuse/Git_Scripts/Repos/atmosphere_buggy/7/b/BroadcasterCache.java -7.811035011376946 -4.169403823640397 -7.811035011376946 -4.471534535498397 -3.339500475878549
/home/ashley/reuse/Git_Scripts/Repos/atmosphere_buggy/7/b/DefaultBroadcasterCache.java -7.938695246453908 -5.241962891742466 -7.938695246453908 -7.715698188969248 -0.22299705748466003
/home/ashley/reuse/Git_Scripts/Repos/atmosphere_buggy/7/b/UUIDBroadcasterCache.java -6.660201078252439 -4.467025846562313 -6.660201078252439 -6.782697964569071 0.12249688631663158
/home/ashley/reuse/Git_Scripts/Repos/atmosphere_buggy/7/b/HeaderBroadcasterCache.java -9.23668133637486 -5.536834190431988 -9.23668133637486 -6.887281553951986 -2.349399782422873
/home/ashley/reuse/Git_Scripts/Repos/atmosphere_buggy/8/b/DefaultWebSocketProcessor.java -7.0693022848121085 -4.694534377694448 -7.0693022848121085 -6.987437067617417 -0.0818652171946912
/home/ashley/reuse/Git_Scripts/Repos/atmosphere_buggy/8/b/WebSocketHandlerTest.java -7.203243183679745 -4.81030138028783 -7.203243183679745 -7.239994424412805 0.03675124073305991
/home/ashley/reuse/Git_Scripts/Repos/atmosphere_buggy/8/b/WebSocket.java -7.21649890022581 -4.581091330235165 -7.21649890022581 -6.272168472710547 -0.9443304275152631
/home/ashley/reuse/Git_Scripts/Repos/atmosphere_buggy/9/b/DefaultBroadcaster.java -6.962215255551949 -4.691411771050451 -6.962215255551949 -7.191080936098013 0.22886568054606382
/home/ashley/reuse/Git_Scripts/Repos/atmosphere_buggy/10/b/DefaultWebSocketProcessor.java -7.06930228481211 -4.7538211633703495 -7.06930228481211 -7.256850099230543 0.1875478144184326
/home/ashley/reuse/Git_Scripts/Repos/atmosphere_buggy/11/b/HeartbeatInterceptor.java -7.384758006468471 -5.782773465382718 -7.384758006468471 -13.308300577867076 5.923542571398605
/home/ashley/reuse/Git_Scripts/Repos/atmosphere_buggy/12/b/ChatAtmosphereHandler.java -7.13784731482681 -4.755058196465318 -7.13784731482681 -7.114238117534108 -0.023609197292701722
/home/ashley/reuse/Git_Scripts/Repos/atmosphere_buggy/14/b/DefaultAnnotationProcessor.java -6.9768244230312835 -5.3701567351853186 -6.9768244230312835 -11.659735534912587 4.682911111881303
/home/ashley/reuse/Git_Scripts/Repos/atmosphere_buggy/14/b/MeteorService.java -5.402945347464769 -3.197661532173026 -5.402945347464769 -3.8847623572680567 -1.518182990196712
/home/ashley/reuse/Git_Scripts/Repos/atmosphere_buggy/15/b/ApplicationConfig.java -7.776680043459688 -4.9559859260014285 -7.776680043459688 -6.821224797062619 -0.9554552463970687
/home/ashley/reuse/Git_Scripts/Repos/atmosphere_buggy/16/b/BroadcasterCacheInspectorServiceProcessor.java -8.327967888490898 -5.563791312736472 -8.327967888490898 -8.327967888490898 0.0
/home/ashley/reuse/Git_Scripts/Repos/atmosphere_buggy/17/b/JSR356WebSocket.java -7.291667144761962 -4.861111429841308 -7.291667144761962 -7.291667144761962 0.0
/home/ashley/reuse/Git_Scripts/Repos/atmosphere_buggy/18/b/JSR356Endpoint.java -7.117316998675172 -4.913699058934555 -7.117316998675172 -7.929178253276903 0.8118612546017312
/home/ashley/reuse/Git_Scripts/Repos/atmosphere_buggy/18/b/JSR356AsyncSupport.java -8.364160659705163 -0.9864366379996261 -8.364160659705163 -0.5591639438243006 -7.804996715880863
/home/ashley/reuse/Git_Scripts/Repos/atmosphere_buggy/19/b/WebSocketProcessor.java -7.222175254004401 -5.68719167704769 -7.222175254004401 -13.379262036206132 6.1570867822017314
/home/ashley/reuse/Git_Scripts/Repos/atmosphere_buggy/19/b/GlassFishWebSocketSupport.java -8.313805634056335 -5.711638185062392 -8.313805634056335 -9.113759440769659 0.7999538067133241
/home/ashley/reuse/Git_Scripts/Repos/atmosphere_buggy/20/b/DefaultBroadcaster.java -6.962215255551949 -4.867702664303893 -6.962215255551949 -8.090186206212643 1.1279709506606936
/home/ashley/reuse/Git_Scripts/Repos/atmosphere_buggy/21/b/ManagedServiceProcessor.java -7.708907166745274 -5.652560962216448 -7.708907166745274 -10.570682449063707 2.8617752823184324
