before_file_path change CE-Avg CE-Left CE-Right CE-Diff
/home/ashley/reuse/Git_Scripts/Repos/derby/1/b/SQLState.java -3.220990742441077 -2.0477900103097357 -3.220990742441077 -2.810604662934754 -0.4103860795063232
/home/ashley/reuse/Git_Scripts/Repos/derby/1/b/SQLStateConstants.java -5.820699175520903 -3.855309124359064 -5.820699175520903 -5.708941751350902 -0.11175742417000123
/home/ashley/reuse/Git_Scripts/Repos/derby/3/b/ClientConnectionPoolDataSource.java -3.0294723683546327 -1.644285989403008 -3.0294723683546327 -1.794840002795384 -1.2346323655592488
/home/ashley/reuse/Git_Scripts/Repos/derby/3/b/ClientXADataSource.java -3.2150303978813444 -1.786127998822969 -3.2150303978813444 -2.002628362316662 -1.2124020355646823
/home/ashley/reuse/Git_Scripts/Repos/derby/4/b/DatabaseClassLoadingTest.java -3.1930699302020185 -1.9154845915929288 -3.1930699302020185 -2.393128150904146 -0.7999417792978725
/home/ashley/reuse/Git_Scripts/Repos/derby/5/b/NetworkServerTestSetup.java -3.7154522090798725 -1.3803610422341046 -3.7154522090798725 -1.0976197517513262 -2.6178324573285465
/home/ashley/reuse/Git_Scripts/Repos/derby/6/b/ValueNode.java -3.2341163884873616 -2.1558013138020575 -3.2341163884873616 -3.2316314738592498 -0.002484914628111845
/home/ashley/reuse/Git_Scripts/Repos/derby/7/b/SQLState.java -3.1436456253956884 -1.9810479921362258 -3.1436456253956884 -2.67792034755929 -0.4657252778363983
/home/ashley/reuse/Git_Scripts/Repos/derby/7/b/ResultSet.java -1.795445718824099 -1.168150155180239 -1.795445718824099 -1.671740019074018 -0.12370569975008117
/home/ashley/reuse/Git_Scripts/Repos/derby/7/b/splitmessages.java -3.7433822578099964 -2.250679518981414 -3.7433822578099964 -2.8221137270717107 -0.9212685307382857
/home/ashley/reuse/Git_Scripts/Repos/derby/8/b/OptimizerImpl.java -3.5515258256760895 -2.3238913033663016 -3.5515258256760895 -3.3609505971639173 -0.19057522851217223
/home/ashley/reuse/Git_Scripts/Repos/derby/10/b/NetworkServerControl.java -4.004031504276565 -2.527297112847832 -4.004031504276565 -3.4233965920889324 -0.5806349121876324
/home/ashley/reuse/Git_Scripts/Repos/derby/11/b/derbyStress.java -3.043703378872919 -2.0291355859152795 -3.043703378872919 -3.043703378872919 0.0
/home/ashley/reuse/Git_Scripts/Repos/derby/12/b/TestJDBC40Exception.java -3.74761352258437 -2.6814210175769073 -3.74761352258437 -4.7047154835760665 0.9571019609916966
/home/ashley/reuse/Git_Scripts/Repos/derby/12/b/TestDbMetaData.java -3.4617212478645167 -1.5958823743328985 -3.4617212478645167 -1.4799353198909522 -1.9817859279735646
/home/ashley/reuse/Git_Scripts/Repos/derby/14/b/LuceneSupportPermsTest.java -3.452021577021444 -2.302226766034928 -3.452021577021444 -3.4559803173620653 0.0039587403406211585
/home/ashley/reuse/Git_Scripts/Repos/derby/16/b/CollationTest2.java -2.8309331216909652 -1.645169467649355 -2.8309331216909652 -1.9635459571355625 -0.8673871645554028
/home/ashley/reuse/Git_Scripts/Repos/derby/17/b/AnsiSignatures.java -3.8641674205736996 -2.574611694290055 -3.8641674205736996 -3.8568648800202094 -0.007302540553490111
/home/ashley/reuse/Git_Scripts/Repos/derby/18/b/DateTime.java -2.302466733797787 -1.5416222606484669 -2.302466733797787 -2.3326278211188503 0.030161087321063373
/home/ashley/reuse/Git_Scripts/Repos/derby/19/b/CatalogRowFactory.java -4.09174328491476 -2.7471295324820795 -4.09174328491476 -4.17984302071436 0.08809973579959962
/home/ashley/reuse/Git_Scripts/Repos/derby/20/b/EmbedClob.java -3.2248166419759006 -2.1588957049469535 -3.2248166419759006 -3.2643598481565776 0.03954320618067708
/home/ashley/reuse/Git_Scripts/Repos/derby/20/b/EmbedDatabaseMetaData.java -3.024384122499768 -1.995772613176842 -3.024384122499768 -2.933557255704935 -0.0908268667948331
/home/ashley/reuse/Git_Scripts/Repos/derby/20/b/EmbedBlob.java -3.5395675920540874 -2.3594750468196053 -3.5395675920540874 -3.538502740191255 -0.0010648518628322279
/home/ashley/reuse/Git_Scripts/Repos/derby/20/b/EmbedResultSet.java -2.84202806830803 -1.799648539615546 -2.84202806830803 -2.4533538514002364 -0.38867421690779347
/home/ashley/reuse/Git_Scripts/Repos/derby/20/b/EmbedPreparedStatement.java -2.899074970580428 -1.8909302138976094 -2.899074970580428 -2.7188300181526306 -0.1802449524277976
/home/ashley/reuse/Git_Scripts/Repos/derby/20/b/UTF8Reader.java -4.560882228539373 -3.040588152359582 -4.560882228539373 -4.560882228539373 0.0
/home/ashley/reuse/Git_Scripts/Repos/derby/20/b/StoreStreamClob.java -4.341826322330875 -2.897291933525085 -4.341826322330875 -4.350057272704962 0.008230950374087165
/home/ashley/reuse/Git_Scripts/Repos/derby/20/b/EmbedStatement.java -3.7003194927422243 -2.3752340414276167 -3.7003194927422243 -3.315670896823074 -0.38464859591915035
/home/ashley/reuse/Git_Scripts/Repos/derby/20/b/EmbedConnection.java -3.23002208307385 -2.004205333204916 -3.23002208307385 -2.640536395818719 -0.5894856872551308
/home/ashley/reuse/Git_Scripts/Repos/derby/20/b/InterruptStatus.java -2.9001964682324997 -1.7892488956984323 -2.9001964682324997 -2.331624178743756 -0.5685722894887437
/home/ashley/reuse/Git_Scripts/Repos/derby/20/b/TransactionResourceImpl.java -3.4773608291486453 -2.242490399068732 -3.4773608291486453 -3.157395336188787 -0.3199654929598581
