before_file_path change CE-Avg CE-Left CE-Right CE-Diff
/home/ashley/reuse/Git_Scripts/Repos/openjpa/1/b/QueryCacheStoreQuery.java -8.993449615239117 -5.620139348100097 -8.993449615239117 -7.491816058270403 -1.5016335569687138
/home/ashley/reuse/Git_Scripts/Repos/openjpa/2/b/ClassMetaData.java -8.4876341884402 -5.5372162625203085 -8.4876341884402 -7.9639684757721625 -0.5236657126680377
/home/ashley/reuse/Git_Scripts/Repos/openjpa/3/b/JDBCExpressionFactory.java -14.147729893495049 -8.608000253521444 -14.147729893495049 -10.988210432641843 -3.159519460853206
/home/ashley/reuse/Git_Scripts/Repos/openjpa/3/b/ConstPath.java -10.139335055542153 -6.529066901339275 -10.139335055542153 -9.159914466000362 -0.9794205895417907
/home/ashley/reuse/Git_Scripts/Repos/openjpa/3/b/DBDictionary.java -8.598996190965918 -5.187159511262959 -8.598996190965918 -6.536708680200682 -2.062287510765236
/home/ashley/reuse/Git_Scripts/Repos/openjpa/3/b/NotContainsExpression.java -10.657857763197237 -6.977320957903265 -10.657857763197237 -10.102234846632452 -0.5556229165647846
/home/ashley/reuse/Git_Scripts/Repos/openjpa/3/b/AbstractVal.java -11.378992545253835 -6.435310390761532 -11.378992545253835 -7.390227416487437 -3.9887651287663983
/home/ashley/reuse/Git_Scripts/Repos/openjpa/3/b/SubQ.java -10.577616542046531 -6.46164023070625 -10.577616542046531 -8.29728416461407 -2.2803323774324618
/home/ashley/reuse/Git_Scripts/Repos/openjpa/3/b/PCPath.java -10.199681003232682 -5.59669596223463 -10.199681003232682 -6.20081457776106 -3.998866425471622
/home/ashley/reuse/Git_Scripts/Repos/openjpa/3/b/JDBCStoreQuery.java -10.10590046647694 -5.464177108781785 -10.10590046647694 -5.948268104022696 -4.157632362454245
/home/ashley/reuse/Git_Scripts/Repos/openjpa/3/b/SelectConstructor.java -9.94425851276021 -6.192433834774379 -9.94425851276021 -8.206561894733612 -1.7376966180265985
/home/ashley/reuse/Git_Scripts/Repos/openjpa/3/b/Lit.java -10.513386868338536 -6.181624830210781 -10.513386868338536 -7.488220487040413 -3.0251663812981224
/home/ashley/reuse/Git_Scripts/Repos/openjpa/4/b/TestException.java -8.24500084370543 -5.241129568579353 -8.24500084370543 -7.192904381878435 -1.052096461826995
/home/ashley/reuse/Git_Scripts/Repos/openjpa/5/b/XMLPersistenceMetaDataParser.java -8.600046458136694 -5.455829404308848 -8.600046458136694 -7.461378387920506 -1.1386680702161875
/home/ashley/reuse/Git_Scripts/Repos/openjpa/5/b/ClassMetaData.java -8.65713656688406 -5.649603648809116 -8.65713656688406 -8.130469408638339 -0.5266671582457203
/home/ashley/reuse/Git_Scripts/Repos/openjpa/5/b/AnnotationPersistenceMetaDataParser.java -9.000728873797515 -5.863712503378559 -9.000728873797515 -8.411363335112664 -0.5893655386848504
/home/ashley/reuse/Git_Scripts/Repos/openjpa/6/b/SchemaGenerator.java -8.178303404090405 -5.446986002871517 -8.178303404090405 -8.153078410114361 -0.025224993976044274
/home/ashley/reuse/Git_Scripts/Repos/openjpa/7/b/TestDataCacheBehavesIdentical.java -8.741400240857297 -5.852320707176685 -8.741400240857297 -8.848656685530392 0.10725644467309436
/home/ashley/reuse/Git_Scripts/Repos/openjpa/8/b/SaveFieldManager.java -9.173246132637013 -6.05854794720009 -9.173246132637013 -8.921659213387475 -0.25158691924953835
/home/ashley/reuse/Git_Scripts/Repos/openjpa/8/b/AbstractUnenhancedClassTest.java -8.166601176541496 -4.926834347822108 -8.166601176541496 -6.207839650466325 -1.958761526075171
/home/ashley/reuse/Git_Scripts/Repos/openjpa/8/b/StateManagerImpl.java -8.088672480662911 -5.395116168401142 -8.088672480662911 -8.100142675955905 0.011470195292993424
/home/ashley/reuse/Git_Scripts/Repos/openjpa/8/b/BrokerImpl.java -8.566888044415435 -5.7052744579415435 -8.566888044415435 -8.540015286283674 -0.026872758131760932
/home/ashley/reuse/Git_Scripts/Repos/openjpa/9/b/QueryResultCacheImpl.java -9.115199971463365 -5.9134451427773085 -9.115199971463365 -8.417608136912598 -0.6975918345507672
/home/ashley/reuse/Git_Scripts/Repos/openjpa/10/b/BrokerImpl.java -8.590048928164546 -5.634025058816901 -8.590048928164546 -8.18573190661447 -0.4043170215500762
/home/ashley/reuse/Git_Scripts/Repos/openjpa/11/b/TestTimestampVersion.java -8.711842285994742 -5.647677068162108 -8.711842285994742 -8.008930805706656 -0.7029114802880851
/home/ashley/reuse/Git_Scripts/Repos/openjpa/12/b/PCEnhancer.java -7.972617099055404 -5.286631463405196 -7.972617099055404 -7.84596310608071 -0.1266539929746946
/home/ashley/reuse/Git_Scripts/Repos/openjpa/13/b/TestTablePerClassInheritanceWithAbstractRoot.java -9.240866311102334 -5.027983751035858 -9.240866311102334 -5.50839913658543 -3.732467174516904
/home/ashley/reuse/Git_Scripts/Repos/openjpa/14/b/BrokerImpl.java -8.426505254852989 -5.615076953161875 -8.426505254852989 -8.41450412834557 -0.012001126507419357
/home/ashley/reuse/Git_Scripts/Repos/openjpa/15/b/FetchGroup.java -8.520774322317694 -5.6805162148784625 -8.520774322317694 -8.520774322317694 0.0
/home/ashley/reuse/Git_Scripts/Repos/openjpa/16/b/OpenJPAConfigurationImpl.java -8.406814568505116 -5.539548344872832 -8.406814568505116 -8.12096821438855 -0.2858463541165648
/home/ashley/reuse/Git_Scripts/Repos/openjpa/17/b/NameSet.java -7.148363579519251 -5.192343694576172 -7.148363579519251 -9.444896675201905 2.296533095682654
