before_file_path change CE-Avg CE-Left CE-Right CE-Diff
/home/ashley/reuse/Git_Scripts/Repos/derby/1/b/SQLState.java -7.7716933687441125 -4.940962988190193 -7.7716933687441125 -6.781502763505969 -0.9901906052381433
/home/ashley/reuse/Git_Scripts/Repos/derby/1/b/SQLStateConstants.java -5.769726747180184 -3.8215478076947083 -5.769726747180184 -5.658947993634324 -0.1107787535458602
/home/ashley/reuse/Git_Scripts/Repos/derby/3/b/ClientConnectionPoolDataSource.java -6.94750118446277 -3.770847682356438 -6.94750118446277 -4.116113807670941 -2.831387376791829
/home/ashley/reuse/Git_Scripts/Repos/derby/3/b/ClientXADataSource.java -7.491623712141954 -4.162013173412197 -7.491623712141954 -4.6664996186742815 -2.8251240934676725
/home/ashley/reuse/Git_Scripts/Repos/derby/4/b/DatabaseClassLoadingTest.java -5.80225957408442 -3.4807063589359255 -5.80225957408442 -4.348652246622115 -1.4536073274623051
/home/ashley/reuse/Git_Scripts/Repos/derby/5/b/NetworkServerTestSetup.java -6.447793286776177 -2.395477632492162 -6.447793286776177 -1.9048085854743915 -4.542984701301785
/home/ashley/reuse/Git_Scripts/Repos/derby/6/b/ValueNode.java -8.161861441444094 -5.440543723525394 -8.161861441444094 -8.155590322395732 -0.006271119048362195
/home/ashley/reuse/Git_Scripts/Repos/derby/7/b/SQLState.java -7.7717079155920885 -4.89753878022273 -7.7717079155920885 -6.620343779948816 -1.1513641356432727
/home/ashley/reuse/Git_Scripts/Repos/derby/7/b/ResultSet.java -6.640898847772586 -4.3206914796859035 -6.640898847772586 -6.18334280454603 -0.45755604322655596
/home/ashley/reuse/Git_Scripts/Repos/derby/7/b/splitmessages.java -6.63285930019118 -3.9879551568851315 -6.63285930019118 -5.0004733664992695 -1.6323859336919107
/home/ashley/reuse/Git_Scripts/Repos/derby/8/b/OptimizerImpl.java -7.492991043484556 -4.902933999878919 -7.492991043484556 -7.090916399953029 -0.40207464353152744
/home/ashley/reuse/Git_Scripts/Repos/derby/10/b/NetworkServerControl.java -6.648377983166426 -4.196377192345144 -6.648377983166426 -5.684279583260481 -0.9640983999059447
/home/ashley/reuse/Git_Scripts/Repos/derby/11/b/derbyStress.java -4.897134432906198 -3.2647562886041324 -4.897134432906198 -4.897134432906198 0.0
/home/ashley/reuse/Git_Scripts/Repos/derby/12/b/TestJDBC40Exception.java -6.09526208039155 -4.361165779637433 -6.09526208039155 -7.651929344703821 1.5566672643122708
/home/ashley/reuse/Git_Scripts/Repos/derby/12/b/TestDbMetaData.java -5.570798371168848 -2.5681845229436364 -5.570798371168848 -2.3815959400456124 -3.189202431123235
/home/ashley/reuse/Git_Scripts/Repos/derby/14/b/LuceneSupportPermsTest.java -5.818362957563182 -3.8803902688713965 -5.818362957563182 -5.8250353921475435 0.0066724345843613975
/home/ashley/reuse/Git_Scripts/Repos/derby/16/b/CollationTest2.java -5.402705678049979 -3.1397302734281674 -5.402705678049979 -3.7473371625931473 -1.6553685154568316
/home/ashley/reuse/Git_Scripts/Repos/derby/17/b/AnsiSignatures.java -6.100841977220638 -4.064859875361174 -6.100841977220638 -6.089312547695435 -0.011529429525202417
/home/ashley/reuse/Git_Scripts/Repos/derby/18/b/DateTime.java -8.222353035784465 -5.505296684120985 -8.222353035784465 -8.330061479192832 0.1077084434083666
/home/ashley/reuse/Git_Scripts/Repos/derby/19/b/CatalogRowFactory.java -9.351529822658607 -6.2784642048352595 -9.351529822658607 -9.552878550897667 0.20134872823905958
/home/ashley/reuse/Git_Scripts/Repos/derby/20/b/EmbedClob.java -6.77379323546341 -4.534804531795135 -6.77379323546341 -6.856854547864441 0.0830613124010311
/home/ashley/reuse/Git_Scripts/Repos/derby/20/b/EmbedDatabaseMetaData.java -5.633470351438101 -3.71749268252705 -5.633470351438101 -5.464288646840408 -0.1691817045976931
/home/ashley/reuse/Git_Scripts/Repos/derby/20/b/EmbedBlob.java -7.02852529161901 -4.6852135494583695 -7.02852529161901 -7.026410813492771 -0.0021144781262387724
/home/ashley/reuse/Git_Scripts/Repos/derby/20/b/EmbedResultSet.java -6.700603632788965 -4.2430022689643305 -6.700603632788965 -5.784232714842951 -0.916370917946014
/home/ashley/reuse/Git_Scripts/Repos/derby/20/b/EmbedPreparedStatement.java -6.55830760773399 -4.277675511446284 -6.55830760773399 -6.150556219874502 -0.4077513878594887
/home/ashley/reuse/Git_Scripts/Repos/derby/20/b/UTF8Reader.java -7.337026894537304 -4.891351263024869 -7.337026894537304 -7.337026894537304 0.0
/home/ashley/reuse/Git_Scripts/Repos/derby/20/b/StoreStreamClob.java -7.5012285330474056 -5.005554646105497 -7.5012285330474056 -7.5154488714986805 0.014220338451274905
/home/ashley/reuse/Git_Scripts/Repos/derby/20/b/EmbedStatement.java -6.943832006768346 -4.457243811725039 -6.943832006768346 -6.222019947852718 -0.7218120589156287
/home/ashley/reuse/Git_Scripts/Repos/derby/20/b/EmbedConnection.java -7.065218297805605 -4.383916836643869 -7.065218297805605 -5.775801397000397 -1.2894169008052074
/home/ashley/reuse/Git_Scripts/Repos/derby/20/b/InterruptStatus.java -7.099280903915857 -4.3798344893943595 -7.099280903915857 -5.707494367563324 -1.3917865363525328
/home/ashley/reuse/Git_Scripts/Repos/derby/20/b/TransactionResourceImpl.java -8.315479613876914 -5.362510281205457 -8.315479613876914 -7.550339996627822 -0.7651396172490914
/home/ashley/reuse/Git_Scripts/Repos/derby/21/b/SetRoleConstantAction.java -8.986119765481385 -5.626496722500634 -8.986119765481385 -7.511713240920536 -1.474406524560849
